id,customer_id,amount,status
19524,810,1233,returned
19525,6225,1439,pending
19526,7515,1202,shipped
19527,9512,1784,pending
19528,67,726,pending
19529,5787,1300,pending
19530,7533,152,pending
19531,8697,1705,pending
19532,6755,1561,delivered
19533,3278,1425,delivered
19534,9422,1455,returned
19535,5933,1507,pending
19536,5984,1327,shipped
19537,2538,136,returned
19538,2796,1153,shipped
19539,6097,496,delivered
19540,2471,1342,delivered
19541,9890,688,pending
19542,1312,663,shipped
19543,8724,1979,pending
19544,866,1499,cancelled
19545,4310,1723,returned
19546,6702,260,delivered
19547,7322,1357,cancelled
19548,9652,1201,shipped
19549,3031,559,cancelled
19550,6558,1419,delivered
19551,9914,1776,shipped
19552,8574,1893,returned
19553,7102,421,returned
19554,9217,1192,cancelled
19555,8339,32,pending
19556,3028,1464,cancelled
19557,6180,1177,returned
19558,3157,1713,pending
19559,556,665,delivered
19560,7309,834,delivered
19561,2766,1524,delivered
19562,4457,638,shipped
19563,9214,375,returned
19564,1481,1847,returned
19565,3142,326,delivered
19566,5956,178,shipped
19567,6152,819,returned
19568,1075,1001,returned
19569,2982,1734,cancelled
19570,2576,1250,cancelled
19571,3035,240,shipped
19572,7107,1270,pending
19573,9125,817,cancelled
19574,317,354,shipped
19575,9604,833,shipped
19576,1215,850,delivered
19577,787,249,shipped
19578,4507,1707,pending
19579,4848,1371,pending
19580,3423,649,pending
19581,7865,865,pending
19582,7998,243,shipped
19583,8192,987,cancelled
19584,3549,1074,cancelled
19585,4877,55,delivered
19586,7630,1692,pending
19587,4452,1697,shipped
19588,710,1362,returned
19589,6944,1651,cancelled
19590,4868,1020,returned
19591,6859,396,delivered
19592,9725,1415,delivered
19593,4084,38,pending
19594,2436,275,cancelled
19595,9903,626,pending
19596,5315,509,delivered
19597,4120,1674,shipped
19598,1995,1043,cancelled
19599,210,1333,delivered
19600,660,1281,returned
19601,2657,1864,shipped
19602,1070,1554,cancelled
19603,2274,1491,delivered
19604,3638,365,shipped
19605,4502,27,returned
19606,4829,1309,pending
19607,8159,613,returned
19608,3261,1097,shipped
19609,4342,1828,pending
19610,6670,296,shipped
19611,2385,666,shipped
19612,8354,1033,delivered
19613,5051,1932,pending
19614,2298,1176,pending
19615,3223,441,shipped
19616,2488,990,cancelled
19617,336,1774,shipped
19618,9606,1970,shipped
19619,2018,1162,pending
19620,6730,1648,delivered
19621,8201,1553,pending
19622,6365,538,shipped
19623,8388,770,delivered
19624,1034,294,returned
19625,9534,1048,cancelled
19626,6612,1448,shipped
19627,1844,1068,pending
19628,5292,1051,shipped
19629,138,1267,cancelled
19630,6401,1207,pending
19631,4853,1931,cancelled
19632,3279,1723,delivered
19633,379,1029,cancelled
19634,3812,1972,pending
19635,8971,1695,returned
19636,5536,1829,returned
19637,3866,1772,cancelled
19638,7528,750,shipped
19639,3573,729,returned
19640,4224,1314,pending
19641,9340,1941,delivered
19642,3998,1872,shipped
19643,2779,1330,delivered
19644,4060,413,delivered
19645,314,815,returned
19646,8622,1593,delivered
19647,4981,508,shipped
19648,8480,1278,pending
19649,2632,673,delivered
19650,8176,1541,pending
19651,2885,979,returned
19652,79,1704,cancelled
19653,6188,524,delivered
19654,9043,757,cancelled
19655,7911,1631,returned
19656,6175,1065,returned
19657,2797,825,returned
19658,5845,1474,delivered
19659,1805,311,cancelled
19660,865,1525,pending
19661,1691,1090,shipped
19662,6899,124,cancelled
19663,3709,1646,cancelled
19664,197,1620,delivered
19665,5519,640,delivered
19666,6710,1465,delivered
19667,1703,694,delivered
19668,1463,1724,delivered
19669,2883,1897,shipped
19670,8817,866,pending
19671,5013,655,pending
19672,9959,634,pending
19673,3683,1316,returned
19674,2788,328,delivered
19675,8433,141,delivered
19676,553,183,pending
19677,1788,1384,pending
19678,9456,60,delivered
19679,570,1369,delivered
19680,5046,1511,shipped
19681,8893,218,cancelled
19682,4998,1962,delivered
19683,8259,1419,pending
19684,8648,233,pending
19685,6504,1444,shipped
19686,5432,740,pending
19687,9486,1015,shipped
19688,6535,399,delivered
19689,4469,741,delivered
19690,6821,771,returned
19691,2599,604,cancelled
19692,6844,1151,shipped
19693,5182,1924,returned
19694,4151,741,returned
19695,8173,282,shipped
19696,786,768,pending
19697,1984,1417,pending
19698,6283,54,pending
19699,2294,886,returned
19700,4944,1391,returned
19701,7150,984,cancelled
19702,8097,896,pending
19703,9570,372,pending
19704,2174,1195,cancelled
19705,6583,517,cancelled
19706,7314,709,delivered
19707,5920,1368,cancelled
19708,4869,1491,shipped
19709,1699,1402,returned
19710,3104,1753,cancelled
19711,6260,920,pending
19712,1501,829,shipped
19713,5870,425,delivered
19714,2932,286,returned
19715,3721,1573,returned
19716,6518,351,returned
19717,1334,1108,cancelled
19718,9583,421,cancelled
19719,5571,1251,shipped
19720,7440,1309,shipped
19721,7836,735,pending
19722,3550,169,delivered
19723,8522,1527,cancelled
19724,2338,1777,pending
19725,7730,158,shipped
19726,8591,1181,delivered
19727,7799,1374,cancelled
19728,9075,698,delivered
19729,849,919,returned
19730,4263,1871,delivered
19731,4033,1269,shipped
19732,4483,183,pending
19733,3027,1955,shipped
19734,6685,623,cancelled
19735,2967,1334,returned
19736,5312,110,cancelled
19737,9395,827,cancelled
19738,2552,1484,pending
19739,6509,1967,delivered
19740,7547,639,pending
19741,5579,768,pending
19742,3665,984,delivered
19743,204,264,cancelled
19744,2,671,delivered
19745,8017,1538,pending
19746,4549,1753,cancelled
19747,8329,1763,cancelled
19748,1033,1884,shipped
19749,3804,992,shipped
19750,9108,970,shipped
19751,5926,1011,cancelled
19752,8498,742,cancelled
19753,4149,320,returned
19754,6772,721,shipped
19755,9498,1350,returned
19756,1007,1279,delivered
19757,4652,975,pending
19758,8138,1422,cancelled
19759,4160,1810,pending
19760,6926,1087,cancelled
19761,7995,589,delivered
19762,8610,1167,returned
19763,6463,253,delivered
19764,1690,1356,cancelled
19765,233,45,returned
19766,193,531,delivered
19767,3337,754,returned
19768,3737,1777,delivered
19769,1738,13,pending
19770,6830,1380,cancelled
19771,548,1628,cancelled
19772,7073,60,shipped
19773,4348,1563,delivered
19774,3639,49,pending
19775,7506,1313,shipped
19776,4601,189,delivered
19777,2540,992,delivered
19778,2521,1526,pending
19779,2318,1110,pending
19780,4027,421,pending
19781,9980,1977,delivered
19782,3949,1627,returned
19783,898,255,returned
19784,900,1116,cancelled
19785,5764,1588,shipped
19786,7438,618,pending
19787,2852,1495,cancelled
19788,292,60,shipped
19789,6941,1305,cancelled
19790,4367,711,returned
19791,6324,160,returned
19792,9336,1311,delivered
19793,2142,1559,pending
19794,6276,318,delivered
19795,8783,1105,cancelled
19796,8226,275,pending
19797,2636,1546,returned
19798,2347,724,shipped
19799,7037,722,delivered
19800,2447,327,pending
19801,5139,397,returned
19802,4704,1742,returned
19803,1019,488,pending
19804,2852,1963,delivered
19805,1678,714,cancelled
19806,1894,811,pending
19807,9870,704,delivered
19808,6720,946,shipped
19809,3107,1233,pending
19810,4731,1970,delivered
19811,1742,1129,delivered
19812,611,919,pending
19813,1270,434,returned
19814,3273,1728,delivered
19815,1094,542,cancelled
19816,4044,749,delivered
19817,7554,828,delivered
19818,8780,577,returned
19819,9083,1610,delivered
19820,4897,1588,cancelled
19821,6703,374,pending
19822,6974,1996,returned
19823,3790,1457,delivered
19824,8362,1806,cancelled
19825,7937,444,cancelled
19826,279,1882,shipped
19827,1780,1457,returned
19828,7823,812,pending
19829,7840,1703,delivered
19830,3284,293,cancelled
19831,4971,1485,pending
19832,7875,337,shipped
19833,5900,752,pending
19834,4797,725,returned
19835,8329,682,pending
19836,2036,1121,shipped
19837,9590,1208,returned
19838,253,1262,pending
19839,163,1916,pending
19840,919,359,cancelled
19841,4020,1790,returned
19842,647,36,pending
19843,9862,1203,pending
19844,7344,1482,shipped
19845,9297,1954,delivered
19846,9191,1559,returned
19847,4050,635,pending
19848,3481,1240,pending
19849,6938,1396,pending
19850,7416,1354,cancelled
19851,1076,1862,returned
19852,7566,370,returned
19853,7967,107,shipped
19854,4257,653,pending
19855,6103,1126,returned
19856,2776,1372,pending
19857,2809,522,delivered
19858,6551,1382,returned
19859,4658,1296,shipped
19860,7720,604,shipped
19861,2439,674,cancelled
19862,8057,1225,returned
19863,3625,29,delivered
19864,2148,223,delivered
19865,5264,429,returned
19866,2626,1911,shipped
19867,3931,355,pending
19868,3541,1481,pending
19869,1124,1738,returned
19870,3579,1134,cancelled
19871,8420,1597,shipped
19872,2239,823,cancelled
19873,2836,515,delivered
19874,6883,215,pending
19875,9786,1799,delivered
19876,3146,850,pending
19877,4634,1014,delivered
19878,6359,292,returned
19879,7334,1152,returned
19880,2454,516,delivered
19881,5558,1944,shipped
19882,1160,1905,returned
19883,4213,609,delivered
19884,6395,1238,pending
19885,4898,1063,returned
19886,3291,697,cancelled
19887,3266,1952,delivered
19888,8007,212,cancelled
19889,9064,1328,returned
19890,958,227,cancelled
19891,7499,186,pending
19892,8931,1519,cancelled
19893,9734,813,delivered
19894,4266,91,cancelled
19895,5935,1907,pending
19896,848,308,shipped
19897,6061,834,delivered
19898,1366,621,pending
19899,7724,938,pending
19900,4133,1763,shipped
19901,1333,1465,pending
19902,5207,639,shipped
19903,5422,1532,pending
19904,3134,916,pending
19905,8307,488,delivered
19906,9685,1299,cancelled
19907,9526,1183,shipped
19908,2515,1261,pending
19909,961,1481,returned
19910,696,913,cancelled
19911,8878,1787,delivered
19912,8310,1952,delivered
19913,9988,1652,returned
19914,1404,1399,returned
19915,2856,1063,returned
19916,2441,251,cancelled
19917,7105,1720,returned
19918,7029,1644,pending
19919,3724,1997,returned
19920,3864,545,cancelled
19921,8608,891,shipped
19922,6710,572,cancelled
19923,1375,1487,cancelled
19924,1951,689,pending
19925,1093,1099,cancelled
19926,353,701,pending
19927,3885,679,pending
19928,215,1968,cancelled
19929,8753,1598,cancelled
19930,1122,1959,pending
19931,4179,54,cancelled
19932,7059,935,pending
19933,3792,626,cancelled
19934,337,79,returned
19935,2150,819,shipped
19936,7919,1941,delivered
19937,6716,1629,delivered
19938,6147,320,shipped
19939,5693,98,cancelled
19940,4267,946,cancelled
19941,2751,201,returned
19942,8973,1725,returned
19943,3982,1940,returned
19944,3550,1533,delivered
19945,9347,480,pending
19946,1229,814,returned
19947,4174,1167,cancelled
19948,1005,914,pending
19949,9667,1212,shipped
19950,5924,999,delivered
19951,1959,221,cancelled
19952,1270,527,delivered
19953,411,1798,shipped
19954,4677,374,returned
19955,7476,663,cancelled
19956,7244,422,pending
19957,1744,1578,pending
19958,2047,962,cancelled
19959,6318,14,shipped
19960,7211,1263,pending
19961,2176,858,pending
19962,5634,577,pending
19963,8409,1885,delivered
19964,6567,1242,pending
19965,83,479,returned
19966,3308,620,returned
19967,1998,128,pending
19968,3972,401,delivered
19969,5575,440,returned
19970,3096,236,cancelled
19971,5078,1487,shipped
19972,2367,200,cancelled
19973,5932,1203,returned
19974,1583,183,delivered
19975,7814,1599,returned
19976,1473,1932,shipped
19977,6341,1717,cancelled
19978,8557,1348,returned
19979,5598,516,cancelled
19980,9943,307,returned
19981,975,809,shipped
19982,6262,1381,returned
19983,2189,544,returned
19984,1220,1018,shipped
19985,8074,222,shipped
19986,1110,199,delivered
19987,8440,1675,shipped
19988,5370,112,returned
19989,4778,1646,shipped
19990,4566,1372,shipped
19991,1534,1774,pending
19992,2623,204,returned
19993,2998,1111,returned
19994,2759,1212,pending
19995,4250,726,delivered
19996,7671,99,delivered
19997,4627,1880,shipped
19998,3430,373,pending
19999,2521,666,returned
20000,5874,1349,delivered
20001,3151,298,delivered
20002,4785,1460,shipped
20003,9991,385,shipped
20004,977,965,returned
20005,1800,1683,pending
20006,5413,1492,pending
20007,8984,1205,returned
20008,9782,1464,delivered
20009,863,1534,returned
20010,1354,840,cancelled
20011,2633,509,shipped
20012,6585,1207,shipped
20013,6099,214,pending
20014,7604,454,returned
20015,6128,138,delivered
20016,3577,601,shipped
20017,5922,878,cancelled
20018,9707,594,pending
20019,5651,599,pending
20020,4943,867,pending
20021,7281,577,delivered
20022,5229,849,shipped
20023,8007,1147,pending
20024,1974,1075,cancelled
20025,1594,1481,delivered
20026,1469,474,pending
20027,87,821,shipped
20028,4863,82,returned
20029,6852,1647,pending
20030,2865,1809,returned
20031,9393,346,cancelled
20032,2439,1410,shipped
20033,6346,235,returned
20034,1823,759,cancelled
20035,9726,965,cancelled
20036,6662,1939,delivered
20037,2159,422,cancelled
20038,8693,1473,returned
20039,5183,85,cancelled
20040,9231,1456,pending
20041,5040,953,delivered
20042,5705,330,shipped
20043,156,1609,shipped
20044,3415,1427,delivered
20045,328,225,shipped
20046,3730,352,returned
20047,93,1700,pending
20048,1696,1553,pending
20049,2662,1662,delivered
20050,3864,583,pending
20051,5811,1414,returned
20052,2476,294,pending
20053,2734,1779,pending
20054,6075,165,pending
20055,716,1139,returned
20056,5,1445,returned
20057,8884,1168,delivered
20058,808,804,cancelled
20059,6106,1241,shipped
20060,5603,820,pending
20061,4430,1785,pending
20062,400,1133,pending
20063,4937,1393,delivered
20064,2113,1834,returned
20065,6429,33,cancelled
20066,8779,1223,shipped
20067,1437,1000,delivered
20068,4295,1017,pending
20069,7879,525,returned
20070,5442,364,shipped
20071,4861,1253,returned
20072,4326,1363,returned
20073,8945,1196,cancelled
20074,6538,1833,shipped
20075,9324,257,cancelled
20076,488,106,cancelled
20077,6473,1174,delivered
20078,1351,1429,cancelled
20079,5340,1400,returned
20080,7611,64,pending
20081,5707,268,returned
20082,5703,117,cancelled
20083,4011,1560,delivered
20084,4865,235,cancelled
20085,7268,1086,delivered
20086,3647,63,delivered
20087,4987,652,cancelled
20088,7624,1602,delivered
20089,9482,1060,pending
20090,9091,1936,cancelled
20091,3995,1732,shipped
20092,4923,1560,shipped
20093,3258,662,pending
20094,8789,1913,delivered
20095,1472,1791,pending
20096,2083,1858,cancelled
20097,4258,1864,returned
20098,1640,795,shipped
20099,6889,1536,returned
20100,8686,763,shipped
20101,405,705,cancelled
20102,6777,24,delivered
20103,9431,1164,returned
20104,3172,309,pending
20105,9442,956,delivered
20106,6577,777,cancelled
20107,3386,2000,returned
20108,2425,771,cancelled
20109,9816,104,shipped
20110,8617,918,cancelled
20111,1504,1663,returned
20112,7193,1473,cancelled
20113,8801,201,shipped
20114,8298,1164,pending
20115,353,276,pending
20116,8926,1032,delivered
20117,534,368,returned
20118,9658,1202,shipped
20119,6875,691,pending
20120,693,1518,shipped
20121,1054,1259,pending
20122,8717,657,cancelled
20123,9117,1858,returned
20124,2608,658,returned
20125,4442,1782,shipped
20126,3019,48,returned
20127,6179,738,shipped
20128,870,939,cancelled
20129,4800,1720,returned
20130,6379,108,shipped
20131,5793,1547,cancelled
20132,3806,982,returned
20133,1521,193,cancelled
20134,9642,118,returned
20135,7174,314,cancelled
20136,3982,362,returned
20137,6076,773,cancelled
20138,7565,1217,cancelled
20139,4371,1148,delivered
20140,12,1079,delivered
20141,2702,1546,shipped
20142,8586,863,pending
20143,9856,1091,shipped
20144,7196,311,cancelled
20145,107,782,delivered
20146,7834,898,returned
20147,2609,1582,returned
20148,9854,1578,cancelled
20149,7711,310,returned
20150,2919,1688,delivered
20151,1714,1685,returned
20152,7554,1036,cancelled
20153,8299,1898,pending
20154,4312,355,returned
20155,8831,1013,returned
20156,9765,341,delivered
20157,9344,1085,cancelled
20158,7209,1425,shipped
20159,4858,259,returned
20160,5858,601,pending
20161,5957,978,pending
20162,7785,903,shipped
20163,6624,1176,cancelled
20164,7583,1726,shipped
20165,8755,1169,shipped
20166,5893,1004,cancelled
20167,5703,690,delivered
20168,1083,549,cancelled
20169,5915,1252,returned
20170,8284,479,pending
20171,4401,419,pending
20172,9744,1903,returned
20173,5659,478,shipped
20174,1685,1119,returned
20175,3884,226,delivered
20176,4074,105,delivered
20177,8380,1488,cancelled
20178,6039,548,returned
20179,3420,1674,shipped
20180,8245,1160,pending
20181,6967,1032,pending
20182,9895,222,cancelled
20183,4664,365,delivered
20184,1350,1061,cancelled
20185,7640,1536,delivered
20186,6740,784,cancelled
20187,1659,1715,cancelled
20188,5972,1784,shipped
20189,4919,1762,pending
20190,7486,1442,delivered
20191,8471,780,pending
20192,4040,1350,returned
20193,3770,570,cancelled
20194,4259,1372,returned
20195,5965,1688,pending
20196,796,618,delivered
20197,1051,1114,delivered
20198,918,29,cancelled
20199,595,406,pending
20200,8170,1942,returned
20201,8509,639,shipped
20202,6168,486,delivered
20203,8622,828,pending
20204,5283,1485,cancelled
20205,5242,1126,returned
20206,7760,1243,shipped
20207,4785,1692,pending
20208,4208,1144,cancelled
20209,9908,1904,shipped
20210,8893,1464,delivered
20211,1171,419,cancelled
20212,270,916,returned
20213,7711,68,shipped
20214,3114,1690,pending
20215,1433,582,pending
20216,1838,1047,shipped
20217,6350,1303,pending
20218,7069,1429,pending
20219,6365,1090,shipped
20220,1325,980,returned
20221,7227,1848,cancelled
20222,4479,1717,cancelled
20223,8189,51,delivered
20224,8150,1643,delivered
20225,2767,10,delivered
20226,541,1335,pending
20227,8734,86,pending
20228,597,138,returned
20229,2492,866,pending
20230,6544,389,pending
20231,1932,259,returned
20232,9885,26,cancelled
20233,8784,1152,cancelled
20234,77,1545,returned
20235,658,1202,pending
20236,5045,344,shipped
20237,2453,1958,cancelled
20238,6778,467,delivered
20239,5721,831,delivered
20240,5552,83,delivered
20241,546,1450,cancelled
20242,9697,1403,delivered
20243,2414,1329,delivered
20244,9795,299,shipped
20245,252,351,pending
20246,3731,1289,delivered
20247,2134,63,cancelled
20248,6774,1856,delivered
20249,4070,713,returned
20250,3543,321,delivered
20251,6884,1911,pending
20252,8351,1610,shipped
20253,7697,91,pending
20254,5616,939,cancelled
20255,5015,646,pending
20256,6912,1884,cancelled
20257,2493,249,delivered
20258,5335,1498,returned
20259,8431,636,returned
20260,4411,992,pending
20261,6986,1321,returned
20262,3661,872,pending
20263,8091,1395,delivered
20264,6154,1142,shipped
20265,6546,1105,pending
20266,4232,1380,pending
20267,5997,682,pending
20268,1410,1310,delivered
20269,5494,1801,cancelled
20270,228,34,delivered
20271,268,1772,pending
20272,7949,398,shipped
20273,7502,694,returned
20274,1485,221,shipped
20275,8638,1291,cancelled
20276,1274,478,pending
20277,8547,1066,shipped
20278,5557,684,cancelled
20279,588,195,cancelled
20280,470,209,cancelled
20281,1416,1363,returned
20282,6064,1694,returned
20283,4869,1947,shipped
20284,5694,1429,shipped
20285,5324,1549,shipped
20286,5918,495,cancelled
20287,225,1265,delivered
20288,2545,68,cancelled
20289,5858,1287,returned
20290,9611,1854,delivered
20291,4593,1975,delivered
20292,60,1134,pending
20293,9593,1201,delivered
20294,9172,1251,shipped
20295,8494,296,pending
20296,5473,1642,delivered
20297,9489,1593,cancelled
20298,3098,33,returned
20299,3856,1255,cancelled
20300,7834,290,delivered
20301,1859,1119,returned
20302,3749,406,returned
20303,9666,697,shipped
20304,4946,1683,returned
20305,1288,79,shipped
20306,6367,470,returned
20307,8939,1520,cancelled
20308,4716,1222,shipped
20309,6032,613,delivered
20310,9720,1277,cancelled
20311,200,926,delivered
20312,5228,604,delivered
20313,3123,1102,returned
20314,2791,329,shipped
20315,4449,71,returned
20316,1979,923,pending
20317,8231,1431,returned
20318,5254,1859,cancelled
20319,5002,1856,shipped
20320,8621,305,cancelled
20321,8145,1093,shipped
20322,9167,335,cancelled
20323,5780,1198,returned
20324,7412,780,returned
20325,721,963,returned
20326,9083,1571,pending
20327,744,1725,delivered
20328,1998,1429,shipped
20329,1786,638,cancelled
20330,9543,1675,shipped
20331,9523,1711,returned
20332,3589,426,returned
20333,6173,1530,shipped
20334,4343,743,returned
20335,7954,357,shipped
20336,6302,1621,shipped
20337,6146,317,returned
20338,5425,1544,returned
20339,4711,1841,returned
20340,8927,161,pending
20341,4227,1737,delivered
20342,7980,749,returned
20343,7523,467,returned
20344,6696,1933,returned
20345,8618,70,delivered
20346,794,1428,cancelled
20347,4941,651,pending
20348,2020,692,shipped
20349,4806,957,pending
20350,8638,1526,cancelled
20351,1391,1668,pending
20352,633,59,shipped
20353,19,1852,pending
20354,4021,708,shipped
20355,7780,674,pending
20356,7599,1310,shipped
20357,8683,814,shipped
20358,2112,582,returned
20359,5012,1643,returned
20360,8067,1808,returned
20361,3924,878,pending
20362,684,1845,shipped
20363,9957,1044,delivered
20364,6046,1331,delivered
20365,8919,386,returned
20366,1159,615,cancelled
20367,1649,963,shipped
20368,7694,73,pending
20369,9104,1176,pending
20370,3435,1062,returned
20371,8106,1608,shipped
20372,1857,1002,shipped
20373,8870,512,cancelled
20374,34,898,returned
20375,6225,874,returned
20376,8280,1548,delivered
20377,4117,1127,cancelled
20378,9599,599,returned
20379,3972,188,cancelled
20380,3170,414,shipped
20381,2129,69,cancelled
20382,2880,580,returned
20383,505,959,shipped
20384,7479,592,shipped
20385,5503,1724,returned
20386,5954,797,returned
20387,3465,1763,shipped
20388,8236,1991,cancelled
20389,4352,1967,shipped
20390,4746,290,pending
20391,5419,44,shipped
20392,4689,123,returned
20393,85,732,pending
20394,9163,1301,shipped
20395,4672,722,pending
20396,3211,1762,cancelled
20397,3820,773,pending
20398,9964,377,cancelled
20399,9311,363,delivered
20400,2654,882,pending
20401,7729,770,pending
20402,6005,1747,delivered
20403,1424,1081,returned
20404,2228,1822,shipped
20405,8312,934,pending
20406,903,302,pending
20407,3567,889,pending
20408,3541,1244,returned
20409,9308,1616,shipped
20410,3414,327,shipped
20411,9611,1404,returned
20412,7279,1711,delivered
20413,4745,682,pending
20414,2631,309,cancelled
20415,6890,1343,pending
20416,7386,1674,returned
20417,6865,889,pending
20418,7324,1912,cancelled
20419,4762,601,shipped
20420,58,1879,cancelled
20421,616,1021,cancelled
20422,1687,483,delivered
20423,9383,1262,shipped
20424,3846,1870,shipped
20425,1443,368,returned
20426,9560,1034,delivered
20427,1916,191,returned
20428,7043,1515,pending
20429,5689,560,shipped
20430,3269,164,pending
20431,2700,782,shipped
20432,5791,1603,cancelled
20433,4434,1988,returned
20434,9765,1835,delivered
20435,6479,832,cancelled
20436,5005,801,delivered
20437,5605,59,delivered
20438,7396,651,pending
20439,9320,556,shipped
20440,4170,271,delivered
20441,4536,1036,shipped
20442,5225,1372,pending
20443,8778,756,pending
20444,1300,748,delivered
20445,9358,1890,delivered
20446,7379,1425,delivered
20447,139,1416,delivered
20448,6932,1888,delivered
20449,3532,534,shipped
20450,5587,625,shipped
20451,2469,1566,returned
20452,9202,57,shipped
20453,2509,872,pending
20454,2786,1176,cancelled
20455,4742,1596,returned
20456,399,1677,delivered
20457,7473,1226,cancelled
20458,9086,930,shipped
20459,3393,1563,delivered
20460,2672,83,pending
20461,8515,1137,returned
20462,7443,818,pending
20463,1395,116,returned
20464,7321,1722,cancelled
20465,3282,89,shipped
20466,8491,1843,cancelled
20467,6958,1794,delivered
20468,3994,756,returned
20469,1256,1136,returned
20470,9005,735,cancelled
20471,1750,1357,cancelled
20472,2593,174,delivered
20473,8528,829,returned
20474,8780,347,shipped
20475,9119,1459,delivered
20476,5651,257,delivered
20477,1668,69,returned
20478,4016,1840,delivered
20479,6622,876,cancelled
20480,3868,110,returned
20481,8862,1937,pending
20482,4259,1121,pending
20483,8663,198,shipped
20484,7938,1589,shipped
20485,8073,1435,delivered
20486,7055,38,pending
20487,1313,1555,pending
20488,1460,758,cancelled
20489,6807,492,pending
20490,1068,63,returned
20491,4384,1125,delivered
20492,5588,944,returned
20493,3152,1773,returned
20494,3675,1716,returned
20495,1661,1813,shipped
20496,4097,49,pending
20497,4687,1015,cancelled
20498,6327,1203,cancelled
20499,4528,1132,delivered
20500,7066,188,delivered
20501,1741,65,pending
20502,4909,665,shipped
20503,9405,1913,cancelled
20504,1678,943,shipped
20505,132,570,shipped
20506,1614,1913,pending
20507,3112,1042,cancelled
20508,5312,24,returned
20509,3130,159,pending
20510,6730,1473,pending
20511,7895,472,delivered
20512,5656,1371,returned
20513,8018,261,cancelled
20514,7820,914,shipped
20515,1861,888,cancelled
20516,4735,130,pending
20517,6371,2000,shipped
20518,5251,1164,delivered
20519,3210,1974,delivered
20520,5891,561,cancelled
20521,7752,295,returned
20522,509,1037,returned
20523,3188,1023,shipped
20524,5256,1188,delivered
20525,7030,228,cancelled
20526,8766,1235,returned
20527,3294,1752,cancelled
20528,5174,45,pending
20529,5012,1143,pending
20530,754,1880,shipped
20531,8147,66,shipped
20532,6507,1799,delivered
20533,6641,731,cancelled
20534,6521,148,pending
20535,5900,296,cancelled
20536,2836,398,cancelled
20537,5651,645,shipped
20538,5318,636,cancelled
20539,7901,1147,pending
20540,1950,663,shipped
20541,7063,1684,pending
20542,8032,617,returned
20543,6306,1169,returned
20544,3538,699,returned
20545,8553,394,returned
20546,7944,1482,returned
20547,4354,926,returned
20548,1838,1937,cancelled
20549,6549,1970,delivered
20550,9357,1325,pending
20551,4643,627,delivered
20552,5778,44,shipped
20553,2930,1465,shipped
20554,2024,315,delivered
20555,8356,1326,returned
20556,1847,1572,delivered
20557,2608,1010,delivered
20558,2102,1853,delivered
20559,8281,1165,pending
20560,5897,1618,returned
20561,6226,666,delivered
20562,5419,1834,returned
20563,2468,1656,cancelled
20564,3556,949,shipped
20565,384,538,pending
20566,7146,1049,returned
20567,3282,1257,delivered
20568,2750,555,pending
20569,8583,1800,delivered
20570,296,603,returned
20571,9617,1784,pending
20572,188,803,pending
20573,6465,1018,pending
20574,8609,1458,cancelled
20575,6533,268,delivered
20576,506,1051,shipped
20577,9168,450,shipped
20578,859,73,returned
20579,2994,970,shipped
20580,3790,1076,delivered
20581,2510,1153,returned
20582,2920,1742,delivered
20583,8094,60,shipped
20584,6558,1397,cancelled
20585,2586,147,returned
20586,2751,732,cancelled
20587,1235,1649,delivered
20588,7414,1015,shipped
20589,2016,1962,cancelled
20590,5387,502,cancelled
20591,3717,1256,cancelled
20592,8832,1587,cancelled
20593,9741,97,shipped
20594,6433,248,returned
20595,4605,501,returned
20596,6700,1107,shipped
20597,2619,1656,returned
20598,8441,1351,shipped
20599,3401,853,returned
20600,1211,1210,delivered
20601,7231,231,cancelled
20602,8977,1951,shipped
20603,169,114,shipped
20604,462,1298,delivered
20605,6209,642,delivered
20606,1336,668,returned
20607,9741,837,returned
20608,9497,1937,cancelled
20609,5018,1077,shipped
20610,8949,938,delivered
20611,8785,1519,shipped
20612,3145,1556,pending
20613,8949,1826,shipped
20614,298,1537,shipped
20615,1421,678,cancelled
20616,3926,1675,shipped
20617,105,1104,shipped
20618,6725,1888,pending
20619,6185,1449,shipped
20620,2328,1040,cancelled
20621,9661,601,cancelled
20622,3818,188,pending
20623,255,1225,returned
20624,2110,130,delivered
20625,8531,1710,pending
20626,6659,205,pending
20627,3098,521,cancelled
20628,2828,1150,returned
20629,6051,989,pending
20630,1690,773,returned
20631,9908,1565,cancelled
20632,7741,231,returned
20633,6811,723,shipped
20634,7092,1347,shipped
20635,153,349,cancelled
20636,6896,1268,returned
20637,760,1630,shipped
20638,2272,1325,cancelled
20639,3428,1162,returned
20640,6658,899,cancelled
20641,2915,1189,pending
20642,9460,149,shipped
20643,7481,1929,delivered
20644,1102,1724,shipped
20645,8932,1635,shipped
20646,9611,1903,pending
20647,7241,716,cancelled
20648,7956,447,delivered
20649,758,1408,returned
20650,2866,276,pending
20651,4495,1021,shipped
20652,362,204,returned
20653,2140,549,returned
20654,454,1747,cancelled
20655,4582,1977,returned
20656,8693,371,delivered
20657,1622,1788,returned
20658,3495,1322,shipped
20659,5777,868,cancelled
20660,2411,73,cancelled
20661,1034,1659,returned
20662,303,233,delivered
20663,7927,467,delivered
20664,2290,967,shipped
20665,2837,111,returned
20666,9345,1670,delivered
20667,8810,1415,pending
20668,423,1354,pending
20669,5911,1638,pending
20670,7599,1732,delivered
20671,8848,1972,returned
